time,PROTON_BULK_SPEED_km/s,PROTON_BULK_SPEED_km/s.1,UNCERTAINTY_IN_VP_km/s,P+_WPERP_NONLIN_km/s,P+_WPERP_NONLIN_km/s.1,SIGMA_P+_WPERP_NONLIN_km/s,P+_WPAR_NONLIN_km/s,P+_WPAR_NONLIN_km/s.1,SIGMA_P+_WPAR_NONLIN_km/s,P+_DENSITY_cm^{-3},P+_DENSITY_cm^{-3}.1,SIGMA_P+_DENSITY_cm^{-3},ALPHA_BULK_SPEED_km/s,ALPHA_BULK_SPEED_km/s.1,UNCERTAINTY_IN_VA_km/s,HE++_WPERP_NONLIN_km/s,HE++_WPERP_NONLIN_km/s.1,SIGMA_HE++_WPERP_NONLIN_km/s,HE++_WPAR_NONLIN_km/s,HE++_WPAR_NONLIN_km/s.1,SIGMA_HE++_WPAR_NONLIN_km/s,HE++_DENSITY_NONLIN_cm^{-3},HE++_DENSITY_NONLIN_cm^{-3}.1
1600887403.0,394.97,394.97,10.1921,30.6532,30.6532,2.66777,36.3073,36.3073,2.17855,10.3767,10.3767,0.130981,385.35,385.35,40.1772,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.252807,0.252807
1600887603.0,401.954,401.954,10.0054,29.8004,29.8004,2.33682,37.7504,37.7504,2.27697,10.0202,10.0202,0.122438,402.64,402.64,58.7138,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.238743,0.238743
1600888903.0,399.795,399.795,10.9178,29.7898,29.7898,4.0839,39.2518,39.2518,2.27848,10.4303,10.4303,0.129623,391.944,391.944,78.1501,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.257943,0.257943
1600889003.0,399.132,399.132,10.477,29.1853,29.1853,3.17144,38.4976,38.4976,2.23184,10.6876,10.6876,0.136961,388.879,388.879,39.0564,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.277665,0.277665
1600889103.0,399.111,399.111,10.2604,28.4599,28.4599,2.91448,38.6747,38.6747,2.16302,11.0323,11.0323,0.144753,389.817,389.817,66.4501,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.270114,0.270114
1600889703.0,400.054,400.054,10.4024,29.352,29.352,3.55956,37.8426,37.8426,2.01394,11.1135,11.1135,0.146962,400.638,400.638,43.895,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.23924,0.23924
1600890203.0,391.787,391.787,10.843,33.5579,33.5579,5.07625,38.4698,38.4698,1.95061,10.8567,10.8567,0.139176,385.477,385.477,61.6513,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.246732,0.246732
1600890303.0,394.716,394.716,10.8329,28.2596,28.2596,2.79379,37.7498,37.7498,2.10615,10.4135,10.4135,0.132523,394.96,394.96,52.4466,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.276611,0.276611
1600890403.0,390.203,390.203,11.1508,26.4002,26.4002,6.81239,35.9983,35.9983,1.87323,9.98929,9.98929,0.123579,390.675,390.675,64.7872,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.223279,0.223279
1600891404.0,402.606,402.606,12.1612,30.9952,30.9952,4.29947,33.2902,33.2902,1.90686,9.01497,9.01497,0.132706,400.37,400.37,62.3204,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.220116,0.220116
1600892301.0,402.534,402.534,10.8942,33.7472,33.7472,4.96654,31.1822,31.1822,1.62396,7.84507,7.84507,0.0805064,397.686,397.686,53.3289,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.233907,0.233907
1600892401.0,401.667,401.667,13.2108,34.1877,34.1877,5.67775,32.3933,32.3933,1.9684,7.94497,7.94497,0.104942,394.268,394.268,34.8044,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.242888,0.242888
1600892501.0,407.216,407.216,13.9375,28.6411,28.6411,5.69881,41.4026,41.4026,3.01969,8.33564,8.33564,0.115566,407.409,407.409,19.1443,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.258212,0.258212
1600892598.0,400.034,400.034,11.4964,32.6011,32.6011,4.13719,29.0076,29.0076,1.8404,7.36109,7.36109,0.0855383,392.954,392.954,35.0511,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.249048,0.249048
1600892698.0,401.543,401.543,11.332,32.9815,32.9815,4.4495,31.1267,31.1267,1.99486,7.81751,7.81751,0.0977876,394.519,394.519,37.5531,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.244393,0.244393
1600892798.0,400.459,400.459,11.2615,33.4247,33.4247,4.65843,30.9408,30.9408,1.9438,7.79293,7.79293,0.0963313,393.587,393.587,16.1743,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.241849,0.241849
1600892901.0,400.391,400.391,11.4847,32.8025,32.8025,4.02439,29.9829,29.9829,1.99121,7.61764,7.61764,0.0935382,393.661,393.661,35.7397,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.250961,0.250961
1600893001.0,404.717,404.717,12.8369,31.2883,31.2883,7.35416,37.7007,37.7007,2.54278,8.19327,8.19327,0.106011,404.8,404.8,17.8858,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.268835,0.268835
1600893101.0,408.971,408.971,14.3397,39.0524,39.0524,9.4878,40.08,40.08,2.63749,9.13067,9.13067,0.111875,409.098,409.098,20.0668,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.26886,0.26886
1600893301.0,363.987,363.987,24.7499,49.9583,49.9583,23.5151,65.061,65.061,7.01448,8.52831,8.52831,0.110736,363.772,363.772,39.6365,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.544646,0.544646
1600893401.0,400.849,400.849,12.18,34.2197,34.2197,7.2104,36.9745,36.9745,1.96946,8.66742,8.66742,0.0973862,401.006,401.006,17.3749,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.278743,0.278743
1600893501.0,405.271,405.271,12.448,34.987,34.987,4.85279,39.483,39.483,2.18531,9.14157,9.14157,0.103667,405.355,405.355,18.5798,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.271271,0.271271
1600893798.0,406.752,406.752,14.7733,36.6939,36.6939,5.51981,43.8216,43.8216,3.07227,9.99432,9.99432,0.129461,406.8,406.8,19.1605,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.299378,0.299378
1600893998.0,399.764,399.764,12.8453,35.5156,35.5156,5.03916,38.9575,38.9575,2.62473,9.1846,9.1846,0.120916,399.868,399.868,17.3996,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.294513,0.294513
1600894198.0,387.394,387.394,11.949,34.0945,34.0945,4.11205,37.1498,37.1498,2.60001,9.19029,9.19029,0.125376,387.478,387.478,14.7266,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.294254,0.294254
1600894398.0,417.75,417.75,9.32949,21.0151,21.0151,1.29975,22.1828,22.1828,1.30112,8.88818,8.88818,0.129514,412.4,412.4,25.1905,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.208287,0.208287
1600894498.0,409.631,409.631,13.4957,32.4129,32.4129,4.39299,41.2649,41.2649,2.94143,8.79644,8.79644,0.109175,409.908,409.908,18.878,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.264582,0.264582
1600894598.0,408.153,408.153,12.3826,37.2174,37.2174,3.90441,31.4334,31.4334,2.15636,7.86625,7.86625,0.0939002,399.471,399.471,40.1475,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.252907,0.252907
1600894798.0,406.812,406.812,12.1171,36.3855,36.3855,3.01681,40.3551,40.3551,2.63461,9.20939,9.20939,0.0958054,407.374,407.374,43.4337,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.27735,0.27735
1600894898.0,406.307,406.307,13.5509,34.9665,34.9665,3.45965,36.5611,36.5611,3.39369,7.90422,7.90422,0.0995505,396.367,396.367,17.5343,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.273932,0.273932
1600895398.0,405.028,405.028,13.2025,34.0213,34.0213,3.4444,42.8543,42.8543,3.05911,10.2857,10.2857,0.131637,405.028,405.028,5.71831,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.308527,0.308527
1600895798.0,406.969,406.969,12.4242,35.3875,35.3875,2.39451,41.3247,41.3247,3.33379,9.90631,9.90631,0.118831,400.458,400.458,40.5593,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.300953,0.300953
1600895898.0,410.554,410.554,12.3131,34.8255,34.8255,2.22307,43.5818,43.5818,3.85534,10.5078,10.5078,0.144439,402.861,402.861,18.5014,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.277482,0.277482
1600895998.0,408.521,408.521,12.6405,33.8943,33.8943,2.29511,41.1257,41.1257,3.23943,9.67055,9.67055,0.118519,397.559,397.559,40.3086,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.293379,0.293379
1600896098.0,407.496,407.496,15.4187,33.1067,33.1067,2.61517,43.434,43.434,3.96613,9.75677,9.75677,0.152341,408.058,408.058,35.5192,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.289297,0.289297
1600896198.0,401.156,401.156,10.4972,31.9276,31.9276,1.83555,33.7752,33.7752,2.43519,9.18693,9.18693,0.106292,397.002,397.002,16.3488,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.252311,0.252311
1600896298.0,402.389,402.389,10.2205,32.4124,32.4124,1.66943,33.2366,33.2366,2.41933,9.32494,9.32494,0.108783,403.243,403.243,64.7893,33.635,33.635,12.8855,31.8314,31.8314,17.5605,0.207746,0.207746
1600896398.0,402.188,402.188,10.2988,31.8605,31.8605,1.72625,32.95,32.95,2.32111,8.83328,8.83328,0.0988175,401.79,401.79,65.6464,35.5088,35.5088,14.1655,32.026,32.026,17.1024,0.215775,0.215775
1600896498.0,401.837,401.837,11.5558,32.8418,32.8418,2.18684,34.0288,34.0288,2.95299,8.62581,8.62581,0.111628,401.165,401.165,15.8017,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.279798,0.279798
1600896598.0,407.668,407.668,12.1226,34.4572,34.4572,2.07126,40.1327,40.1327,3.57645,9.95723,9.95723,0.122713,398.816,398.816,17.3279,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.281132,0.281132
1600896698.0,411.695,411.695,11.7703,34.6404,34.6404,1.80725,42.2614,42.2614,4.38647,9.93872,9.93872,0.120097,405.228,405.228,16.6513,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.297431,0.297431
1600896798.0,412.961,412.961,11.6736,36.4883,36.4883,1.73106,40.6698,40.6698,4.53741,10.648,10.648,0.134755,406.029,406.029,38.7518,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.31089,0.31089
1600896895.0,410.957,410.957,11.9189,36.3373,36.3373,1.79329,40.3668,40.3668,4.16157,10.2609,10.2609,0.126786,406.9,406.9,39.3159,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.305612,0.305612
1600897595.0,404.175,404.175,11.5388,34.4506,34.4506,1.7759,36.3603,36.3603,3.46386,9.40362,9.40362,0.109814,396.697,396.697,51.0151,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.202386,0.202386
1600897695.0,401.029,401.029,10.9191,34.2118,34.2118,1.75943,32.3662,32.3662,2.93065,8.64396,8.64396,0.0937672,399.207,399.207,49.9256,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.192261,0.192261
1600897795.0,399.712,399.712,11.1512,35.8711,35.8711,1.82194,31.6698,31.6698,3.1775,8.64811,8.64811,0.0929026,398.454,398.454,50.1076,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.199647,0.199647
1600898195.0,399.192,399.192,11.7841,36.6145,36.6145,1.9519,35.907,35.907,3.68087,8.93204,8.93204,0.0973629,395.412,395.412,44.7013,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.253558,0.253558
1600898295.0,404.765,404.765,9.44955,46.0613,46.0613,1.70486,41.7715,41.7715,2.57739,9.82422,9.82422,0.0756517,402.38,402.38,54.1972,50.1066,50.1066,12.2554,48.2111,48.2111,18.717,0.34157,0.34157
1600898395.0,399.853,399.853,15.5588,44.1765,44.1765,3.7855,47.3514,47.3514,5.7223,9.1168,9.1168,0.0978834,389.223,389.223,42.8697,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.387816,0.387816
1600898495.0,396.355,396.355,15.5527,42.3007,42.3007,4.33193,48.0533,48.0533,4.85773,9.65312,9.65312,0.123706,396.319,396.319,21.1855,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.31523,0.31523
1600898592.0,402.606,402.606,16.6463,44.2989,44.2989,4.03988,50.2144,50.2144,5.76064,8.26101,8.26101,0.081638,392.365,392.365,155.989,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.360019,0.360019
1600898792.0,395.69,395.69,15.0199,46.8892,46.8892,3.91876,99999.9,99999.9,99999.9,9.41634,9.41634,0.101375,390.626,390.626,128.792,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.367145,0.367145
1600898892.0,395.535,395.535,14.1561,46.975,46.975,3.25626,45.3428,45.3428,5.11999,10.4689,10.4689,0.120377,395.493,395.493,90.4699,50.2124,50.2124,21.6971,47.8038,47.8038,32.1626,0.38134,0.38134
1600898992.0,398.476,398.476,16.1297,45.1904,45.1904,6.13082,47.6349,47.6349,3.58344,10.7116,10.7116,0.160157,400.431,400.431,94.4769,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.362351,0.362351
1600899092.0,396.659,396.659,16.3487,43.8028,43.8028,4.29763,47.0916,47.0916,4.32846,8.56287,8.56287,0.0940868,385.465,385.465,43.463,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.393519,0.393519
1600899192.0,388.867,388.867,22.5454,45.5571,45.5571,4.93965,44.0585,44.0585,10.9066,5.96456,5.96456,0.0905265,389.305,389.305,48.5599,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.325527,0.325527
1600899292.0,393.083,393.083,19.1883,44.0697,44.0697,3.74827,54.0871,54.0871,10.3477,6.77614,6.77614,0.0697532,392.942,392.942,69.4164,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.371706,0.371706
1600899392.0,400.111,400.111,15.4988,46.024,46.024,2.60309,45.0976,45.0976,25.1042,8.86719,8.86719,0.0908457,394.858,394.858,114.394,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.374528,0.374528
1600900196.0,410.032,410.032,17.1363,50.8355,50.8355,6.09353,51.6918,51.6918,5.6039,8.32386,8.32386,0.0782151,410.531,410.531,94.4519,48.7715,48.7715,28.6732,43.0668,43.0668,23.0745,0.304505,0.304505
1600900296.0,409.712,409.712,15.982,44.4699,44.4699,3.8878,46.354,46.354,5.53832,8.21422,8.21422,0.0807721,401.747,401.747,51.4083,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.306528,0.306528
1600900396.0,410.091,410.091,19.5526,52.057,52.057,3.64058,45.0084,45.0084,18.5511,7.73389,7.73389,0.0742214,402.048,402.048,58.7108,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.318489,0.318489
1600900496.0,411.345,411.345,19.7475,51.787,51.787,3.72554,46.6405,46.6405,15.5092,7.79898,7.79898,0.0769766,411.381,411.381,76.3076,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.376138,0.376138
1600900596.0,411.243,411.243,18.6651,51.4332,51.4332,4.07334,45.4236,45.4236,9.87601,7.90878,7.90878,0.0753922,402.565,402.565,187.602,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.351194,0.351194
1600900796.0,406.482,406.482,21.7025,49.8836,49.8836,8.23031,50.7731,50.7731,5.33508,6.68598,6.68598,0.0667239,400.998,400.998,144.183,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.320292,0.320292
1600900896.0,409.94,409.94,20.5764,44.464,44.464,8.0608,47.6459,47.6459,4.37306,6.37883,6.37883,0.0570463,409.977,409.977,73.2566,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.350216,0.350216
1600900996.0,409.206,409.206,20.9018,45.6777,45.6777,7.84955,48.0877,48.0877,4.48043,6.58765,6.58765,0.0612714,409.227,409.227,70.9847,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.375418,0.375418
1600901096.0,412.508,412.508,20.4558,51.3596,51.3596,9.53545,50.3885,50.3885,4.7095,6.99305,6.99305,0.0619365,399.848,399.848,186.62,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.362219,0.362219
1600901196.0,411.442,411.442,18.4016,50.3121,50.3121,7.92445,47.0282,47.0282,3.95805,6.8839,6.8839,0.0585048,402.384,402.384,132.674,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.333349,0.333349
1600901296.0,405.183,405.183,20.1575,46.0773,46.0773,7.36213,54.7467,54.7467,5.9604,7.09046,7.09046,0.0618408,400.995,400.995,159.293,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.353787,0.353787
1600901396.0,408.47,408.47,18.764,41.9827,41.9827,6.32887,51.6702,51.6702,4.80017,7.11424,7.11424,0.0636395,397.029,397.029,163.098,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.362673,0.362673
1600901496.0,406.733,406.733,20.0857,45.7696,45.7696,7.61949,54.052,54.052,5.3473,7.10325,7.10325,0.0630698,400.016,400.016,172.483,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.356983,0.356983
1600901596.0,408.341,408.341,18.2875,44.3037,44.3037,5.50235,49.5426,49.5426,4.8156,7.46097,7.46097,0.0700122,408.412,408.412,67.7408,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.391053,0.391053
1600901696.0,410.685,410.685,20.8177,49.2191,49.2191,6.30026,49.1879,49.1879,5.24,7.14188,7.14188,0.0759741,403.293,403.293,138.812,59.3377,59.3377,39.8379,52.9082,52.9082,29.7959,0.342363,0.342363
1600901796.0,409.213,409.213,18.1807,46.5502,46.5502,5.57141,50.2246,50.2246,4.89442,7.58415,7.58415,0.0695199,400.984,400.984,140.178,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.3641,0.3641
1600901896.0,409.183,409.183,18.7321,44.8572,44.8572,5.4408,49.0339,49.0339,4.89113,7.31178,7.31178,0.0694763,409.309,409.309,64.969,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.403057,0.403057
1600902996.0,406.018,406.018,18.1941,47.9484,47.9484,4.57295,44.9012,44.9012,5.7537,7.05468,7.05468,0.0638643,394.721,394.721,48.528,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.350982,0.350982
1600903096.0,411.444,411.444,19.3567,47.9027,47.9027,4.45743,50.2706,50.2706,7.09265,7.67288,7.67288,0.0827018,411.854,411.854,60.2575,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.45963,0.45963
1600903496.0,415.048,415.048,23.7098,50.22,50.22,12.5344,51.2237,51.2237,5.10236,8.2744,8.2744,0.10556,415.205,415.205,70.8508,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.342388,0.342388
1600903596.0,405.31,405.31,19.2018,47.0531,47.0531,10.9574,49.463,49.463,5.67832,7.27298,7.27298,0.128264,405.748,405.748,61.4901,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.451551,0.451551
1600903696.0,414.732,414.732,18.7316,44.1446,44.1446,5.77651,55.4971,55.4971,6.4389,8.7476,8.7476,0.0928274,403.213,403.213,168.566,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.347468,0.347468
1600904396.0,395.113,395.113,24.6078,46.81,46.81,15.6537,40.9521,40.9521,5.06144,6.1143,6.1143,0.0875985,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1600904496.0,397.726,397.726,21.4695,40.1591,40.1591,8.86457,39.6428,39.6428,4.69475,5.12777,5.12777,0.0658138,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1600905800.0,419.329,419.329,25.0781,47.9756,47.9756,6.58534,53.2527,53.2527,7.86944,7.34204,7.34204,0.0956242,420.213,420.213,54.1334,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.315807,0.315807
1600905900.0,403.536,403.536,19.6306,42.8664,42.8664,5.82639,44.1429,44.1429,6.2325,6.7568,6.7568,0.0994958,404.652,404.652,42.524,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.363914,0.363914
1600906000.0,409.172,409.172,20.5496,49.9238,49.9238,4.85477,53.8699,53.8699,10.3007,7.99396,7.99396,0.087299,409.413,409.413,63.5636,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.454603,0.454603
1600906100.0,414.724,414.724,18.4405,44.4167,44.4167,3.33682,47.078,47.078,14.4584,7.27298,7.27298,0.0922928,415.043,415.043,58.9409,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.382239,0.382239
1600906200.0,417.78,417.78,18.0824,48.0776,48.0776,3.35164,51.5175,51.5175,13.4012,8.69519,8.69519,0.0914578,410.129,410.129,148.063,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.352425,0.352425
1600906497.0,406.814,406.814,22.3464,45.0112,45.0112,7.95677,49.156,49.156,6.33942,6.91363,6.91363,0.106859,407.126,407.126,43.5484,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.399688,0.399688
1600906894.0,413.241,413.241,20.145,48.8823,48.8823,3.53292,36.6619,36.6619,24.8108,7.27161,7.27161,0.0727147,413.237,413.237,27.2821,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.256165,0.256165
1600907294.0,434.2,434.2,19.8129,41.6305,41.6305,5.81886,47.5329,47.5329,5.1675,6.32394,6.32394,0.0779608,434.227,434.227,24.0236,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.265566,0.265566
1600907394.0,433.162,433.162,19.242,45.1003,45.1003,6.04441,45.7379,45.7379,4.73861,6.70697,6.70697,0.0845243,432.978,432.978,24.4569,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.261568,0.261568
1600907591.0,404.124,404.124,19.9385,35.1294,35.1294,5.38666,35.7132,35.7132,3.96717,4.11067,4.11067,0.0363215,403.824,403.824,43.9858,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.20344,0.20344
1600907691.0,419.545,419.545,21.8377,45.1664,45.1664,6.93599,41.5718,41.5718,5.24221,5.15972,5.15972,0.0634027,419.29,419.29,25.93,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.226341,0.226341
1600907791.0,413.292,413.292,18.0347,47.5061,47.5061,5.26407,32.6068,32.6068,3.35933,5.16544,5.16544,0.0432327,404.316,404.316,53.8429,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.236468,0.236468
1600907891.0,425.303,425.303,23.5182,50.2177,50.2177,5.88293,54.9229,54.9229,9.2158,6.34771,6.34771,0.0791329,424.79,424.79,59.8229,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.322217,0.322217
1600907991.0,429.178,429.178,22.6316,49.022,49.022,5.4758,53.4385,53.4385,9.65622,6.63968,6.63968,0.0991836,428.658,428.658,29.2474,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.250734,0.250734
1600908291.0,416.285,416.285,19.4238,45.564,45.564,4.09678,48.2884,48.2884,10.9569,6.82735,6.82735,0.105001,416.097,416.097,28.0199,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.229271,0.229271
1600908391.0,419.07,419.07,23.6617,46.2251,46.2251,4.32744,43.3131,43.3131,12.4284,5.72477,5.72477,0.0679512,418.713,418.713,26.8591,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.239358,0.239358
1600909091.0,409.57,409.57,22.4796,51.8125,51.8125,4.03003,54.6651,54.6651,29.827,8.37932,8.37932,0.1102,409.117,409.117,79.9458,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.412916,0.412916
1600909191.0,406.861,406.861,22.9626,50.5713,50.5713,4.98112,52.6443,52.6443,6.9552,7.83299,7.83299,0.0831654,406.806,406.806,87.0236,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.372809,0.372809
1600909291.0,424.403,424.403,22.7223,44.2522,44.2522,4.41392,51.3022,51.3022,10.9917,6.04982,6.04982,0.0749198,424.148,424.148,53.1868,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.302182,0.302182
1600909391.0,424.175,424.175,22.348,44.9953,44.9953,4.58354,48.4291,48.4291,11.2908,6.60858,6.60858,0.0971224,423.906,423.906,21.425,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.271007,0.271007
1600909791.0,428.269,428.269,20.5154,44.0217,44.0217,3.71748,57.7901,57.7901,8.90958,7.76498,7.76498,0.090242,428.123,428.123,51.1219,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.342781,0.342781
1600909891.0,429.535,429.535,20.2516,44.2252,44.2252,3.7981,56.9199,56.9199,8.94986,7.81019,7.81019,0.0992924,428.717,428.717,50.6348,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.345198,0.345198
1600910091.0,426.886,426.886,19.5748,46.1592,46.1592,4.42236,54.1888,54.1888,9.0077,7.65529,7.65529,0.125672,426.418,426.418,48.9591,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.367277,0.367277
1600910491.0,414.236,414.236,26.3558,46.1711,46.1711,5.75754,51.4183,51.4183,8.06446,7.32016,7.32016,0.110265,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1600910591.0,420.962,420.962,21.1674,47.5519,47.5519,5.63503,49.9765,49.9765,8.55814,7.24845,7.24845,0.137011,421.562,421.562,47.5151,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.377406,0.377406
1600910691.0,421.65,421.65,21.9808,45.1589,45.1589,4.66698,49.8782,49.8782,10.4155,6.4474,6.4474,0.094272,422.351,422.351,46.8349,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.351871,0.351871
1600910891.0,421.421,421.421,18.9007,47.5177,47.5177,3.21544,50.1999,50.1999,19.203,6.4742,6.4742,0.0516625,420.891,420.891,61.2065,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.258286,0.258286
1600911091.0,413.017,413.017,13.6576,46.6306,46.6306,2.25329,28.1912,28.1912,10.2667,11.3012,11.3012,0.140176,402.866,402.866,38.3953,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.441377,0.441377
1600911191.0,417.27,417.27,14.9034,45.5253,45.5253,2.14507,41.9679,41.9679,20.8955,11.2576,11.2576,0.17157,413.717,413.717,74.8102,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.403043,0.403043
1600911491.0,410.325,410.325,11.5178,41.3639,41.3639,1.69031,37.3982,37.3982,6.35137,13.226,13.226,0.195075,404.462,404.462,55.5695,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.567045,0.567045
1600911591.0,415.25,415.25,12.3182,41.1989,41.1989,1.87817,47.7577,47.7577,5.36198,13.3595,13.3595,0.196359,410.311,410.311,62.1315,47.386,47.386,12.3234,53.483,53.483,33.5426,0.551897,0.551897
1600911691.0,416.525,416.525,11.0603,37.471,37.471,1.57775,41.4652,41.4652,4.11668,12.8827,12.8827,0.190574,410.824,410.824,46.4847,42.2952,42.2952,9.42165,39.6688,39.6688,22.8638,0.506608,0.506608
