time,PROTON_BULK_SPEED_km/s,PROTON_BULK_SPEED_km/s.1,UNCERTAINTY_IN_VP_km/s,P+_WPERP_NONLIN_km/s,P+_WPERP_NONLIN_km/s.1,SIGMA_P+_WPERP_NONLIN_km/s,P+_WPAR_NONLIN_km/s,P+_WPAR_NONLIN_km/s.1,SIGMA_P+_WPAR_NONLIN_km/s,P+_DENSITY_cm^{-3},P+_DENSITY_cm^{-3}.1,SIGMA_P+_DENSITY_cm^{-3},ALPHA_BULK_SPEED_km/s,ALPHA_BULK_SPEED_km/s.1,UNCERTAINTY_IN_VA_km/s,HE++_WPERP_NONLIN_km/s,HE++_WPERP_NONLIN_km/s.1,SIGMA_HE++_WPERP_NONLIN_km/s,HE++_WPAR_NONLIN_km/s,HE++_WPAR_NONLIN_km/s.1,SIGMA_HE++_WPAR_NONLIN_km/s,HE++_DENSITY_NONLIN_cm^{-3},HE++_DENSITY_NONLIN_cm^{-3}.1
1580319599.0,367.214,367.214,26.6996,30.7205,30.7205,4.39283,18.3608,18.3608,5.01138,2.41113,2.41113,0.0371302,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580319699.0,370.977,370.977,3.70977,34.018,34.018,1.0,27.8045,27.8045,1.0,3.23718,3.23718,0.0161859,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580319798.0,364.152,364.152,3.64152,33.6956,33.6956,1.0,22.449,22.449,1.0,2.93134,2.93134,0.0146567,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580319897.0,362.024,362.024,26.4023,31.1162,31.1162,4.42077,17.1216,17.1216,3.9906,2.56723,2.56723,0.0403526,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580319996.0,364.155,364.155,27.3597,31.5197,31.5197,4.91205,17.6433,17.6433,4.70945,2.34235,2.34235,0.0412583,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580320096.0,363.447,363.447,13.9677,32.8781,32.8781,2.22859,16.8397,16.8397,2.04402,2.37359,2.37359,0.011868,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580320192.0,364.785,364.785,27.8383,32.1686,32.1686,4.61922,18.3006,18.3006,4.12189,2.4484,2.4484,0.037128,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580320291.0,364.157,364.157,23.6866,30.5694,30.5694,3.97062,18.2298,18.2298,3.3669,2.50821,2.50821,0.0339292,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580320390.0,359.556,359.556,25.1693,31.5249,31.5249,4.35218,16.6886,16.6886,2.69658,2.41836,2.41836,0.0292628,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580320489.0,368.338,368.338,24.6213,30.671,30.671,4.28355,18.8939,18.8939,4.22077,2.51884,2.51884,0.0332839,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580320589.0,363.903,363.903,15.5831,26.2995,26.2995,2.65181,19.2024,19.2024,2.2983,2.40133,2.40133,0.0176116,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580320688.0,365.98,365.98,3.6598,34.5313,34.5313,1.0,21.0919,21.0919,1.0,2.84813,2.84813,0.0142406,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580320787.0,362.05,362.05,20.326,29.8055,29.8055,4.00993,17.6339,17.6339,2.56682,2.33712,2.33712,0.0260789,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580320886.0,358.284,358.284,26.9993,32.8467,32.8467,4.6791,17.6629,17.6629,2.65649,2.5548,2.5548,0.0366559,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580320986.0,360.003,360.003,19.5125,32.9863,32.9863,3.90928,21.0189,21.0189,2.51104,3.05214,3.05214,0.0220877,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580321085.0,358.686,358.686,26.5951,33.826,33.826,4.91095,16.528,16.528,1.90606,2.49746,2.49746,0.0290738,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580321184.0,358.644,358.644,29.6906,34.9367,34.9367,5.71447,19.1744,19.1744,2.64937,2.56894,2.56894,0.0427508,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580321283.0,354.795,354.795,10.5546,31.7324,31.7324,2.34384,18.6213,18.6213,1.00881,2.69483,2.69483,0.0134741,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580321383.0,361.887,361.887,40.3596,35.6989,35.6989,5.78938,23.7664,23.7664,3.58186,3.56059,3.56059,0.0611957,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580321482.0,381.979,381.979,3.81979,51.4219,51.4219,1.0,30.0772,30.0772,1.0,4.62048,4.62048,0.0231024,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580321581.0,380.735,380.735,34.5429,21.1475,21.1475,1.67833,11.3582,11.3582,5.115,2.48465,2.48465,0.0458022,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580321680.0,370.045,370.045,34.0004,24.3832,24.3832,2.38336,15.2785,15.2785,6.56579,2.73615,2.73615,0.076717,388.627,388.627,230.468,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0360517,0.0360517
1580321780.0,379.478,379.478,3.79478,28.8599,28.8599,1.0,26.0211,26.0211,1.0,3.16743,3.16743,0.0158372,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580321879.0,353.093,353.093,22.9498,32.6651,32.6651,4.16819,18.4811,18.4811,2.50047,2.84935,2.84935,0.0467339,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580321978.0,350.64,350.64,20.0884,27.3741,27.3741,3.75375,16.7612,16.7612,1.81083,2.37008,2.37008,0.0254808,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580322077.0,349.3,349.3,25.6938,33.4316,33.4316,5.23699,16.889,16.889,1.90625,2.39264,2.39264,0.0302099,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580322177.0,349.757,349.757,20.87,29.9302,29.9302,4.59708,17.8846,17.8846,1.89425,2.52749,2.52749,0.0317857,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580322276.0,350.564,350.564,22.7425,31.2524,31.2524,5.06587,17.9286,17.9286,1.99113,2.51121,2.51121,0.0320548,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580322375.0,350.127,350.127,20.0853,31.2929,31.2929,4.76141,18.2102,18.2102,1.59019,2.66824,2.66824,0.0309864,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580322474.0,352.121,352.121,27.4973,33.1493,33.1493,5.29187,20.7464,20.7464,2.8175,3.17015,3.17015,0.0648946,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580322574.0,365.549,365.549,21.5238,38.7998,38.7998,5.31105,18.3684,18.3684,2.25368,2.59696,2.59696,0.02273,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580322673.0,345.817,345.817,18.5931,32.7153,32.7153,11.5676,21.2576,21.2576,1.94178,3.25566,3.25566,0.0376458,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580322772.0,348.542,348.542,19.3524,29.0966,29.0966,6.56514,19.7928,19.7928,1.93259,2.6625,2.6625,0.0328679,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580322871.0,353.206,353.206,22.1138,35.0759,35.0759,7.10917,21.7586,21.7586,2.03701,2.99134,2.99134,0.0284206,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580322971.0,350.563,350.563,21.3682,32.8643,32.8643,5.96468,18.8895,18.8895,1.91306,2.74419,2.74419,0.0372175,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580323070.0,354.122,354.122,23.4219,30.0254,30.0254,6.67936,19.3275,19.3275,2.17796,2.33365,2.33365,0.0274216,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580323169.0,352.438,352.438,22.1378,30.9458,30.9458,5.77591,18.799,18.799,1.92294,2.85523,2.85523,0.0397514,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580323268.0,350.664,350.664,18.8416,29.2654,29.2654,5.89487,19.0453,19.0453,1.79014,2.80906,2.80906,0.0330886,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580323368.0,348.985,348.985,18.3608,30.4952,30.4952,7.04994,19.0708,19.0708,1.78423,2.72683,2.72683,0.0304309,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580323467.0,349.908,349.908,19.9136,30.8801,30.8801,5.19477,17.095,17.095,1.76488,2.73692,2.73692,0.0291948,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580323566.0,347.831,347.831,16.7095,28.8217,28.8217,5.80897,17.9822,17.9822,1.5734,2.75418,2.75418,0.0290489,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580323665.0,350.283,350.283,19.3851,32.7392,32.7392,5.65302,17.4277,17.4277,1.67254,2.67579,2.67579,0.0312824,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580323765.0,356.791,356.791,11.3901,32.1101,32.1101,2.47062,15.8107,15.8107,1.13032,2.48736,2.48736,0.0124368,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580323864.0,362.251,362.251,26.2546,33.1046,33.1046,5.65359,16.8097,16.8097,3.01206,2.4719,2.4719,0.0386916,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580323963.0,360.51,360.51,27.1708,33.8601,33.8601,6.14209,18.7222,18.7222,2.68074,2.29662,2.29662,0.0305473,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580324062.0,357.834,357.834,21.7531,30.0599,30.0599,4.80528,16.7042,16.7042,2.01247,2.29184,2.29184,0.0258767,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580324162.0,352.717,352.717,17.7858,28.9978,28.9978,5.12232,17.8418,17.8418,1.8733,2.58401,2.58401,0.0346337,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580324261.0,356.401,356.401,31.8457,38.1847,38.1847,7.19616,22.7943,22.7943,2.74682,3.17303,3.17303,0.0625566,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580324360.0,353.232,353.232,22.8855,34.8931,34.8931,7.34966,20.2336,20.2336,2.91857,2.61411,2.61411,0.0545485,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580324456.0,353.772,353.772,30.1957,35.8404,35.8404,7.88052,19.4562,19.4562,3.01422,2.5176,2.5176,0.052298,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580324555.0,353.145,353.145,23.4888,30.9781,30.9781,5.81897,17.8918,17.8918,2.69643,2.26467,2.26467,0.0356855,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580324655.0,353.454,353.454,20.8585,31.3946,31.3946,5.72561,16.3849,16.3849,2.28547,2.29893,2.29893,0.0358898,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580324754.0,358.788,358.788,18.1165,32.975,32.975,4.95453,20.1006,20.1006,2.07014,2.99838,2.99838,0.0239662,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580324853.0,355.728,355.728,12.9716,22.1943,22.1943,3.23311,17.2334,17.2334,1.38723,2.99109,2.99109,0.0246476,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580324949.0,356.221,356.221,13.6984,22.3641,22.3641,3.28298,17.6565,17.6565,1.48073,2.90647,2.90647,0.0252384,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580325049.0,356.216,356.216,12.3769,22.203,22.203,2.98166,17.3362,17.3362,1.26858,2.95166,2.95166,0.0216634,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580325148.0,356.183,356.183,13.011,21.7529,21.7529,2.99129,18.7819,18.7819,1.3624,3.07368,3.07368,0.0229107,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580325247.0,356.422,356.422,14.2208,23.5661,23.5661,3.03158,16.1538,16.1538,1.336,2.63259,2.63259,0.0257122,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580325346.0,370.003,370.003,3.70003,10.4716,10.4716,1.0,46.9199,46.9199,1.0,2.81348,2.81348,0.0140674,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580325446.0,356.755,356.755,16.0956,21.7549,21.7549,3.65673,15.5347,15.5347,1.61931,2.47249,2.47249,0.0313154,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580325545.0,356.729,356.729,13.1359,22.4772,22.4772,3.26998,15.9127,15.9127,1.36118,2.42856,2.42856,0.0264922,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580325644.0,355.902,355.902,13.4758,23.9851,23.9851,3.31344,15.2896,15.2896,1.27882,2.49359,2.49359,0.0272029,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580325743.0,354.346,354.346,13.3804,23.3394,23.3394,3.17971,15.6065,15.6065,1.26082,2.4862,2.4862,0.0249114,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580325846.0,363.757,363.757,12.5912,20.0312,20.0312,4.2357,37.769,37.769,2.39769,2.78147,2.78147,0.0139074,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580325945.0,357.079,357.079,14.6574,22.5773,22.5773,3.16665,14.8328,14.8328,1.34477,2.21932,2.21932,0.0198672,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580326044.0,362.306,362.306,20.4569,27.6357,27.6357,3.64194,17.5464,17.5464,2.09073,2.77594,2.77594,0.0363554,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580326143.0,361.135,361.135,21.5773,29.9755,29.9755,3.87065,17.7817,17.7817,2.26574,3.05499,3.05499,0.0379761,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580326243.0,363.866,363.866,24.5048,31.9203,31.9203,4.44288,19.1432,19.1432,2.52084,3.1248,3.1248,0.0462566,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580326342.0,362.706,362.706,23.5692,30.541,30.541,4.27236,20.0287,20.0287,2.59233,3.06009,3.06009,0.0388681,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580326441.0,362.528,362.528,38.5689,33.6526,33.6526,5.50263,21.5286,21.5286,3.45395,3.28627,3.28627,0.0816041,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580326540.0,375.378,375.378,3.75378,41.3837,41.3837,1.0,33.3144,33.3144,1.0,4.23371,4.23371,0.0211685,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580326640.0,378.235,378.235,36.5791,35.3535,35.3535,6.17807,20.9046,20.9046,5.64712,2.8388,2.8388,0.0862884,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580326739.0,374.668,374.668,68.4231,36.9265,36.9265,5.73565,15.2695,15.2695,4.68707,2.65813,2.65813,0.0771156,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580326838.0,372.512,372.512,38.1079,35.5606,35.5606,4.84307,21.2691,21.2691,3.46002,3.43433,3.43433,0.0948715,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580326934.0,368.444,368.444,25.6925,37.7254,37.7254,5.14834,23.0051,23.0051,3.00808,3.79346,3.79346,0.0449668,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580327033.0,369.951,369.951,14.6436,40.8747,40.8747,4.56293,27.8846,27.8846,2.44073,3.98568,3.98568,0.0240209,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580327133.0,366.682,366.682,30.2399,35.7642,35.7642,4.93452,20.3488,20.3488,2.61879,3.4627,3.4627,0.0567057,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580327232.0,374.796,374.796,3.74796,39.8862,39.8862,1.0,30.5728,30.5728,1.0,4.05255,4.05255,0.0202627,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580327331.0,367.526,367.526,32.7282,36.6204,36.6204,5.43084,19.8737,19.8737,2.63642,3.43696,3.43696,0.0593186,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580327427.0,366.879,366.879,26.2311,33.0702,33.0702,4.30872,20.2649,20.2649,2.30387,3.94874,3.94874,0.0547658,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580327527.0,361.727,361.727,17.8805,30.3059,30.3059,3.94593,16.4245,16.4245,1.43425,3.06269,3.06269,0.0385435,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580327626.0,361.313,361.313,20.7732,30.6345,30.6345,4.14072,19.5039,19.5039,1.62552,3.72322,3.72322,0.0506942,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580327725.0,362.618,362.618,19.3584,31.1692,31.1692,3.86329,18.6485,18.6485,1.53385,3.46172,3.46172,0.0340405,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580327824.0,362.795,362.795,17.6934,29.3003,29.3003,3.18494,17.1171,17.1171,1.35298,3.51944,3.51944,0.0389917,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580327924.0,360.707,360.707,16.4856,28.5159,28.5159,3.02655,16.9889,16.9889,1.28036,3.4793,3.4793,0.0340264,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580328023.0,360.288,360.288,18.0157,28.8072,28.8072,3.21354,16.9474,16.9474,1.41721,3.39679,3.39679,0.0430868,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580328122.0,359.415,359.415,22.4262,30.5753,30.5753,3.83007,17.3633,17.3633,1.57893,3.4219,3.4219,0.0480774,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580328221.0,360.105,360.105,20.6952,32.8955,32.8955,4.24686,18.8973,18.8973,1.73921,3.65768,3.65768,0.0390893,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580328321.0,357.397,357.397,19.8625,30.5933,30.5933,3.95398,17.315,17.315,1.57705,3.37045,3.37045,0.0353932,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580328420.0,355.258,355.258,23.2664,28.5287,28.5287,4.51697,15.6709,15.6709,3.28895,3.10121,3.10121,0.128869,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580328519.0,355.188,355.188,20.86,31.2506,31.2506,4.51818,16.5466,16.5466,1.93713,3.15102,3.15102,0.0618988,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580328618.0,357.369,357.369,16.3411,29.6412,29.6412,3.23068,16.5022,16.5022,1.28788,3.20581,3.20581,0.029461,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580328718.0,356.531,356.531,23.4035,30.5299,30.5299,3.60698,19.6069,19.6069,1.81496,4.09493,4.09493,0.0565306,358.599,358.599,195.143,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.035401,0.035401
1580328817.0,357.533,357.533,16.6111,26.4524,26.4524,3.47696,16.2182,16.2182,1.68886,3.06664,3.06664,0.0460264,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580328916.0,356.605,356.605,15.7102,25.8262,25.8262,3.06794,14.6266,14.6266,1.2898,2.9609,2.9609,0.0376054,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580329015.0,354.915,354.915,13.8858,25.167,25.167,3.06672,15.3388,15.3388,1.19299,3.05311,3.05311,0.0340069,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580329115.0,352.146,352.146,13.8232,24.4556,24.4556,2.73746,15.3046,15.3046,1.19836,3.19044,3.19044,0.0461331,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580329214.0,353.614,353.614,19.3225,25.6592,25.6592,3.04573,16.7712,16.7712,1.42355,3.3516,3.3516,0.0607007,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580329313.0,353.232,353.232,3.53232,27.3595,27.3595,1.0,15.7081,15.7081,1.0,3.28247,3.28247,0.0164124,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580329412.0,353.247,353.247,23.3601,28.9174,28.9174,4.21119,16.1927,16.1927,2.17034,3.34139,3.34139,0.0730545,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580329511.0,352.494,352.494,15.5845,29.8164,29.8164,3.27607,18.6681,18.6681,1.32124,3.93836,3.93836,0.0330399,353.306,353.306,239.773,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0291896,0.0291896
1580329611.0,352.971,352.971,15.0876,25.6854,25.6854,2.89476,15.5015,15.5015,1.21214,3.21063,3.21063,0.0465022,343.058,343.058,197.186,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0267128,0.0267128
1580329710.0,353.987,353.987,14.4362,26.1581,26.1581,3.15064,16.1236,16.1236,1.47364,3.27753,3.27753,0.064826,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580329809.0,353.085,353.085,14.3811,26.8191,26.8191,3.28936,16.4868,16.4868,1.46419,3.33322,3.33322,0.0607036,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580329908.0,352.865,352.865,15.3571,26.9559,26.9559,3.2753,14.8564,14.8564,1.11457,3.01493,3.01493,0.0370079,355.988,355.988,195.971,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0253738,0.0253738
1580330008.0,352.806,352.806,15.3758,27.7836,27.7836,3.31301,14.9339,14.9339,1.1217,3.06887,3.06887,0.0365612,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580330107.0,356.995,356.995,19.5301,28.1592,28.1592,3.1074,15.2124,15.2124,1.38701,3.0895,3.0895,0.0435906,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580330206.0,355.706,355.706,20.1721,29.4163,29.4163,3.52789,15.3392,15.3392,1.66087,3.30777,3.30777,0.0864705,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580330305.0,358.465,358.465,10.2189,30.7618,30.7618,2.73201,17.8704,17.8704,1.0551,3.56095,3.56095,0.0211022,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580330405.0,355.74,355.74,11.4541,31.0068,31.0068,2.28617,15.2037,15.2037,1.02449,3.06532,3.06532,0.0177203,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580330504.0,359.143,359.143,22.8742,29.6568,29.6568,3.49103,14.4862,14.4862,1.71581,3.09463,3.09463,0.0499566,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1580330603.0,359.681,359.681,21.7494,30.6175,30.6175,3.31222,17.834,17.834,1.8603,3.85577,3.85577,0.0513192,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
