time,PROTON_BULK_SPEED_km/s,PROTON_BULK_SPEED_km/s.1,UNCERTAINTY_IN_VP_km/s,P+_WPERP_NONLIN_km/s,P+_WPERP_NONLIN_km/s.1,SIGMA_P+_WPERP_NONLIN_km/s,P+_WPAR_NONLIN_km/s,P+_WPAR_NONLIN_km/s.1,SIGMA_P+_WPAR_NONLIN_km/s,P+_DENSITY_cm^{-3},P+_DENSITY_cm^{-3}.1,SIGMA_P+_DENSITY_cm^{-3},ALPHA_BULK_SPEED_km/s,ALPHA_BULK_SPEED_km/s.1,UNCERTAINTY_IN_VA_km/s,HE++_WPERP_NONLIN_km/s,HE++_WPERP_NONLIN_km/s.1,SIGMA_HE++_WPERP_NONLIN_km/s,HE++_WPAR_NONLIN_km/s,HE++_WPAR_NONLIN_km/s.1,SIGMA_HE++_WPAR_NONLIN_km/s,HE++_DENSITY_NONLIN_cm^{-3},HE++_DENSITY_NONLIN_cm^{-3}.1
1610604091.0,363.914,363.914,7.83411,18.9832,18.9832,2.43764,23.6908,23.6908,1.0,6.32364,6.32364,0.0567749,354.456,354.456,69.1328,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0702643,0.0702643
1610604188.0,363.064,363.064,7.52699,18.951,18.951,2.29818,22.7544,22.7544,1.0,6.43521,6.43521,0.0591844,355.457,355.457,66.4796,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0690522,0.0690522
1610604288.0,364.421,364.421,7.86267,19.2232,19.2232,2.39494,23.6034,23.6034,1.0,6.24276,6.24276,0.0557153,357.003,357.003,77.2766,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0591907,0.0591907
1610604388.0,364.054,364.054,5.31616,19.3471,19.3471,1.26516,23.4212,23.4212,1.0,6.37768,6.37768,0.0400084,352.441,352.441,64.9609,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0815285,0.0815285
1610604488.0,365.378,365.378,7.80825,18.5314,18.5314,2.36505,23.7461,23.7461,1.0,6.34596,6.34596,0.0572903,356.829,356.829,75.2091,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0583943,0.0583943
1610604585.0,365.426,365.426,7.58591,19.7485,19.7485,2.59283,22.493,22.493,1.0,6.17802,6.17802,0.05504,354.47,354.47,72.2563,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.064636,0.064636
1610604686.0,365.5,365.5,9.92755,20.1916,20.1916,3.02313,22.0862,22.0862,1.16291,6.19904,6.19904,0.0731512,365.491,365.491,82.9386,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0712259,0.0712259
1610604786.0,364.709,364.709,7.70216,19.5144,19.5144,2.42997,22.6088,22.6088,1.0,6.02252,6.02252,0.0523917,355.169,355.169,65.9884,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0657001,0.0657001
1610604886.0,364.638,364.638,7.7062,19.6124,19.6124,2.40951,22.6946,22.6946,1.0,6.06144,6.06144,0.0529646,354.98,354.98,68.52,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0664634,0.0664634
1610604986.0,364.246,364.246,7.60672,19.545,19.545,2.14185,22.3846,22.3846,1.0,6.11731,6.11731,0.0539707,355.033,355.033,64.3605,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0678579,0.0678579
1610605086.0,364.194,364.194,7.48776,19.153,19.153,2.01198,21.9806,21.9806,1.0,6.02966,6.02966,0.0529896,355.237,355.237,69.3314,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0640529,0.0640529
1610605186.0,371.308,371.308,9.07534,19.4043,19.4043,3.32235,23.3313,23.3313,1.18464,6.061,6.061,0.0610538,371.505,371.505,125.671,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0688228,0.0688228
1610605287.0,372.42,372.42,8.96157,18.2243,18.2243,3.23148,24.1149,24.1149,1.24938,6.31034,6.31034,0.0634847,372.19,372.19,121.196,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0718881,0.0718881
1610605387.0,373.287,373.287,8.42344,17.1593,17.1593,2.19883,21.6231,21.6231,1.11627,5.90513,5.90513,0.0586054,373.336,373.336,92.8148,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0577552,0.0577552
1610605487.0,370.832,370.832,7.59381,19.1105,19.1105,1.4443,21.3662,21.3662,1.0,5.711,5.711,0.0484562,360.993,360.993,82.8899,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0625199,0.0625199
1610605587.0,370.177,370.177,9.02696,19.2161,19.2161,1.6596,23.0988,23.0988,1.12014,6.01619,6.01619,0.066212,359.988,359.988,72.1235,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0642032,0.0642032
1610605687.0,370.783,370.783,7.76025,18.8768,18.8768,1.5777,23.16,23.16,1.0,6.18804,6.18804,0.0551435,360.177,360.177,79.2863,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0634718,0.0634718
1610605784.0,371.352,371.352,7.57131,18.9166,18.9166,1.61697,22.4803,22.4803,1.0,6.47162,6.47162,0.0600423,360.103,360.103,84.0656,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0635111,0.0635111
1610605885.0,371.623,371.623,7.33816,18.4495,18.4495,1.39586,21.6852,21.6852,1.0,6.49775,6.49775,0.0612091,361.01,361.01,78.696,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0614196,0.0614196
1610605985.0,371.347,371.347,7.27353,18.1277,18.1277,1.74032,21.0696,21.0696,1.0,6.51619,6.51619,0.064547,360.985,360.985,84.5391,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0639649,0.0639649
1610606085.0,372.427,372.427,7.17674,17.498,17.498,1.72884,20.6216,20.6216,1.0,6.66226,6.66226,0.0677368,360.754,360.754,82.9385,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0641302,0.0641302
1610606185.0,372.112,372.112,7.20382,17.6092,17.6092,1.79142,20.6912,20.6912,1.0,6.61246,6.61246,0.0666425,361.195,361.195,88.8605,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0655296,0.0655296
1610606285.0,372.416,372.416,7.30481,17.9795,17.9795,1.8583,20.9582,20.9582,1.0,6.59306,6.59306,0.0660372,372.447,372.447,86.4555,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0617078,0.0617078
1610606385.0,369.062,369.062,7.19734,18.7648,18.7648,1.50688,20.4528,20.4528,1.0,6.23869,6.23869,0.0573615,360.202,360.202,84.5253,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0627526,0.0627526
1610606486.0,371.059,371.059,7.25308,18.5439,18.5439,1.40581,21.0208,21.0208,1.0,6.40714,6.40714,0.060055,360.314,360.314,82.0151,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0630044,0.0630044
1610606586.0,370.403,370.403,8.75314,18.6772,18.6772,2.3061,21.6039,21.6039,1.0,6.60636,6.60636,0.0832348,359.869,359.869,71.0512,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0656796,0.0656796
1610606686.0,370.764,370.764,3.70764,19.9889,19.9889,1.0,23.0257,23.0257,1.0,6.76706,6.76706,0.0338353,370.715,370.715,84.1824,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0681043,0.0681043
1610606786.0,370.583,370.583,7.39066,18.5666,18.5666,1.52426,21.9108,21.9108,1.0,6.54184,6.54184,0.0617345,361.107,361.107,98.6589,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0611796,0.0611796
1610606886.0,372.466,372.466,7.25259,17.9454,17.9454,1.7085,21.0464,21.0464,1.0,6.40561,6.40561,0.062728,365.835,365.835,115.669,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0442722,0.0442722
1610606983.0,373.763,373.763,7.14876,18.8278,18.8278,1.53014,21.3603,21.3603,1.0,6.93711,6.93711,0.0724652,366.213,366.213,104.296,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0486145,0.0486145
1610607083.0,375.32,375.32,7.04733,17.3775,17.3775,1.35491,21.2469,21.2469,1.0,7.23969,7.23969,0.0789901,367.018,367.018,105.309,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0475223,0.0475223
1610607184.0,375.5,375.5,7.11237,17.7547,17.7547,1.48138,21.383,21.383,1.0,7.09147,7.09147,0.0758518,368.623,368.623,103.474,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0444465,0.0444465
1610607281.0,374.714,374.714,7.12167,17.8064,17.8064,1.64213,21.7253,21.7253,1.0,7.08731,7.08731,0.075336,365.97,365.97,99.1323,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0513446,0.0513446
1610607381.0,375.745,375.745,7.08263,17.7301,17.7301,1.56648,21.5248,21.5248,1.0,7.24301,7.24301,0.0787862,368.219,368.219,112.229,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0439924,0.0439924
1610607481.0,376.09,376.09,6.89635,16.7591,16.7591,1.36632,20.6209,20.6209,1.0,6.93712,6.93712,0.0740006,367.389,367.389,102.26,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0495083,0.0495083
1610607581.0,374.912,374.912,8.49613,18.2862,18.2862,1.85626,21.5862,21.5862,1.0,7.01891,7.01891,0.0953205,366.406,366.406,95.836,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0489916,0.0489916
1610607681.0,374.751,374.751,6.91796,17.5929,17.5929,1.6216,20.4393,20.4393,1.0,6.86224,6.86224,0.0722436,367.846,367.846,93.7837,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0468727,0.0468727
1610607982.0,375.321,375.321,6.91685,17.5599,17.5599,1.62522,20.4873,20.4873,1.0,6.97144,6.97144,0.0743347,368.0,368.0,106.689,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0516607,0.0516607
1610608082.0,375.334,375.334,6.91089,17.3379,17.3379,1.57779,20.5164,20.5164,1.0,6.89829,6.89829,0.0730326,368.46,368.46,102.719,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0477791,0.0477791
1610608182.0,376.347,376.347,7.05967,17.0858,17.0858,1.7479,21.0215,21.0215,1.0,7.07457,7.07457,0.0760172,367.824,367.824,110.413,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0470246,0.0470246
1610608282.0,376.337,376.337,6.94994,17.3363,17.3363,1.6381,20.5456,20.5456,1.0,6.95516,6.95516,0.0740907,368.826,368.826,118.413,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0483998,0.0483998
1610608383.0,375.999,375.999,7.00732,17.2824,17.2824,1.72903,20.6517,20.6517,1.0,6.95135,6.95135,0.0737917,366.091,366.091,108.951,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0474292,0.0474292
1610608680.0,375.501,375.501,6.97104,17.6333,17.6333,1.67762,20.6914,20.6914,1.0,6.93783,6.93783,0.0734288,368.166,368.166,109.117,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0476474,0.0476474
1610608780.0,376.553,376.553,6.97087,16.8104,16.8104,1.80525,20.7663,20.7663,1.0,7.01221,7.01221,0.0751621,369.077,369.077,107.881,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0460765,0.0460765
1610608880.0,376.806,376.806,7.00926,16.8754,16.8754,1.72959,20.912,20.912,1.0,7.12411,7.12411,0.0771223,369.076,369.076,102.085,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0469239,0.0469239
1610608980.0,376.801,376.801,6.93013,16.937,16.937,1.62854,20.4789,20.4789,1.0,7.13817,7.13817,0.0779291,368.829,368.829,102.294,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0473842,0.0473842
1610609081.0,376.686,376.686,6.91959,16.8258,16.8258,1.57692,20.6219,20.6219,1.0,7.12129,7.12129,0.0775368,368.809,368.809,104.708,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0493653,0.0493653
1610609181.0,376.754,376.754,6.94108,16.7067,16.7067,1.68046,20.7167,20.7167,1.0,7.16711,7.16711,0.0782544,368.679,368.679,106.865,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0460378,0.0460378
1610609281.0,375.029,375.029,7.0215,17.1468,17.1468,1.78093,21.034,21.034,1.0,7.02191,7.02191,0.0747473,367.236,367.236,97.7939,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0464757,0.0464757
1610609381.0,374.925,374.925,7.00138,17.7382,17.7382,1.78108,20.9447,20.9447,1.0,7.12998,7.12998,0.0768045,365.394,365.394,117.396,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0513807,0.0513807
1610609481.0,374.686,374.686,8.69092,17.5589,17.5589,2.16485,22.7464,22.7464,1.01274,7.3189,7.3189,0.101045,364.161,364.161,100.192,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0513683,0.0513683
1610609581.0,375.005,375.005,7.14726,17.3222,17.3222,1.77588,21.6149,21.6149,1.0,7.20088,7.20088,0.0775867,365.05,365.05,111.877,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0478907,0.0478907
1610609678.0,375.146,375.146,7.02865,17.347,17.347,1.74605,21.4387,21.4387,1.0,7.32603,7.32603,0.0803206,365.436,365.436,103.528,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0508888,0.0508888
1610609779.0,376.265,376.265,7.02413,16.6328,16.6328,1.74896,21.2964,21.2964,1.0,7.30981,7.30981,0.080583,368.453,368.453,102.471,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.048458,0.048458
1610609879.0,376.121,376.121,6.96446,16.9197,16.9197,1.70857,21.394,21.394,1.0,7.57623,7.57623,0.0858636,368.49,368.49,109.195,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0483615,0.0483615
1610609979.0,376.117,376.117,6.96741,16.7324,16.7324,1.79644,21.4358,21.4358,1.0,7.53596,7.53596,0.0850954,367.137,367.137,101.624,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0520165,0.0520165
1610610076.0,374.987,374.987,6.90056,17.1574,17.1574,1.87197,20.899,20.899,1.0,7.2063,7.2063,0.0789354,368.454,368.454,94.7205,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0479145,0.0479145
1610610176.0,375.625,375.625,6.91816,16.7795,16.7795,1.87932,21.0818,21.0818,1.0,7.30613,7.30613,0.0808856,367.845,367.845,93.567,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0495713,0.0495713
1610610276.0,375.376,375.376,6.96647,16.7458,16.7458,1.92116,21.5186,21.5186,1.0,7.48367,7.48367,0.0838754,367.912,367.912,94.4258,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0519167,0.0519167
1610610377.0,374.862,374.862,6.8969,16.906,16.906,2.0718,20.991,20.991,1.0,7.26749,7.26749,0.0800601,367.918,367.918,103.415,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0481283,0.0481283
1610610477.0,375.38,375.38,8.6268,16.6134,16.6134,2.50051,22.697,22.697,1.0,7.31989,7.31989,0.102506,367.189,367.189,90.9072,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0497722,0.0497722
1610610577.0,374.977,374.977,6.87521,16.6987,16.6987,1.8049,21.0172,21.0172,1.0,7.25134,7.25134,0.079947,368.107,368.107,98.2933,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0477734,0.0477734
1610610677.0,375.66,375.66,6.9215,16.4663,16.4663,2.07089,21.1817,21.1817,1.0,7.35699,7.35699,0.081816,368.1,368.1,87.707,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0483895,0.0483895
1610610777.0,373.209,373.209,6.79654,17.1914,17.1914,1.78024,20.2004,20.2004,1.0,6.90574,6.90574,0.0735077,366.588,366.588,80.0947,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0480348,0.0480348
1610610877.0,372.839,372.839,6.78813,17.7313,17.7313,1.78798,20.1202,20.1202,1.0,7.02127,7.02127,0.0755295,366.865,366.865,80.9586,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0469833,0.0469833
1610610978.0,372.764,372.764,6.57498,17.3357,17.3357,1.76307,18.7697,18.7697,1.0,6.84533,6.84533,0.0735898,367.859,367.859,93.1069,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.048134,0.048134
1610611078.0,375.095,375.095,6.70641,15.9938,15.9938,1.79964,20.3153,20.3153,1.0,7.28943,7.28943,0.0816331,369.133,369.133,84.4337,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0483173,0.0483173
1610611178.0,375.913,375.913,6.95359,16.106,16.106,2.13368,21.3901,21.3901,1.0,7.3109,7.3109,0.0808151,368.414,368.414,88.159,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0502901,0.0502901
1610611275.0,375.209,375.209,6.94087,16.7078,16.7078,2.11982,21.1497,21.1497,1.0,7.26359,7.26359,0.0798653,366.956,366.956,96.5755,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0470201,0.0470201
1610611375.0,373.093,373.093,6.98501,17.1117,17.1117,1.98946,21.451,21.451,1.0,7.30999,7.30999,0.0801188,373.035,373.035,100.256,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0704899,0.0704899
1610611475.0,370.314,370.314,8.35304,18.6183,18.6183,1.94116,22.25,22.25,1.0,7.23013,7.23013,0.0951204,370.376,370.376,83.9074,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0686609,0.0686609
1610611575.0,370.594,370.594,3.70594,17.9485,17.9485,1.0,22.131,22.131,1.0,7.19037,7.19037,0.0359518,370.735,370.735,83.1621,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.062601,0.062601
1610611676.0,370.138,370.138,7.211,17.9041,17.9041,2.30769,22.1842,22.1842,1.0,7.23736,7.23736,0.077074,370.16,370.16,106.685,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.067022,0.067022
1610611776.0,370.397,370.397,7.19841,17.8722,17.8722,2.22055,22.1397,22.1397,1.0,7.28735,7.28735,0.0780599,370.458,370.458,125.986,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0642265,0.0642265
1610611876.0,371.171,371.171,7.08057,17.879,17.879,2.21898,21.5712,21.5712,1.0,7.26012,7.26012,0.0781955,360.885,360.885,119.364,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0474078,0.0474078
1610611976.0,370.057,370.057,7.11448,18.6473,18.6473,2.01202,21.8465,21.8465,1.0,7.32187,7.32187,0.0790938,359.285,359.285,97.2231,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0599919,0.0599919
1610612076.0,369.993,369.993,6.72771,18.7186,18.7186,1.75462,21.5652,21.5652,1.0,7.33469,7.33469,0.0752442,358.396,358.396,93.1147,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0607681,0.0607681
1610612176.0,369.532,369.532,7.0338,18.2432,18.2432,1.6564,21.5475,21.5475,1.0,7.11323,7.11323,0.0755301,358.73,358.73,78.6592,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0576014,0.0576014
1610612277.0,370.3,370.3,7.07962,17.5428,17.5428,1.73135,21.823,21.823,1.0,7.13656,7.13656,0.0757504,370.349,370.349,90.5387,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0598981,0.0598981
1610612377.0,369.926,369.926,3.69926,18.6576,18.6576,1.0,21.7294,21.7294,1.0,7.18335,7.18335,0.0359167,358.683,358.683,76.136,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0605733,0.0605733
1610612474.0,368.559,368.559,7.04667,18.5492,18.5492,1.7928,20.7962,20.7962,1.0,6.6776,6.6776,0.0677728,358.614,358.614,85.825,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0586831,0.0586831
1610612574.0,369.164,369.164,6.97566,18.0349,18.0349,1.32749,21.215,21.215,1.0,6.84589,6.84589,0.067993,359.167,359.167,83.3728,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0574615,0.0574615
1610612674.0,369.935,369.935,6.91718,17.668,17.668,1.21192,21.447,21.447,1.0,6.98286,6.98286,0.0705849,359.244,359.244,82.2651,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.060413,0.060413
1610612774.0,369.605,369.605,6.87711,18.001,18.001,1.14038,21.2555,21.2555,1.0,6.97939,6.97939,0.0706412,359.899,359.899,81.631,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0587566,0.0587566
1610612871.0,370.909,370.909,6.95611,18.2523,18.2523,1.10443,21.689,21.689,1.0,7.15968,7.15968,0.073585,360.746,360.746,87.2812,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0550592,0.0550592
1610612972.0,370.191,370.191,7.19957,17.2161,17.2161,1.49197,22.5922,22.5922,1.0,7.15847,7.15847,0.075724,359.632,359.632,88.7746,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0570903,0.0570903
1610613072.0,369.228,369.228,7.03722,16.5788,16.5788,1.65822,21.518,21.518,1.0,6.83527,6.83527,0.0704741,358.528,358.528,83.225,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0552251,0.0552251
1610613172.0,368.39,368.39,7.19072,18.2884,18.2884,1.63753,22.1949,22.1949,1.0,7.10433,7.10433,0.0747395,359.542,359.542,85.5498,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0629426,0.0629426
1610613272.0,370.097,370.097,6.78235,16.8364,16.8364,1.35521,20.3659,20.3659,1.0,6.92494,6.92494,0.0733533,361.615,361.615,88.1249,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0516661,0.0516661
1610613372.0,368.82,368.82,8.09572,18.1144,18.1144,1.74671,20.5836,20.5836,1.0,6.9333,6.9333,0.0932485,360.776,360.776,83.1687,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0535158,0.0535158
1610613472.0,370.468,370.468,6.91354,16.4155,16.4155,1.4791,21.2871,21.2871,1.0,6.94386,6.94386,0.0732101,362.464,362.464,93.9233,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0505987,0.0505987
1610613573.0,369.986,369.986,6.72772,16.8006,16.8006,1.49117,20.0327,20.0327,1.0,6.96347,6.96347,0.0743153,361.564,361.564,87.1896,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0534422,0.0534422
1610613673.0,369.705,369.705,6.83689,17.0231,17.0231,1.58993,20.7861,20.7861,1.0,7.19746,7.19746,0.0780643,361.115,361.115,86.6532,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0502124,0.0502124
1610613773.0,369.199,369.199,6.87595,16.6073,16.6073,1.70148,20.5788,20.5788,1.0,6.90422,6.90422,0.0724717,360.547,360.547,94.8731,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0515753,0.0515753
1610613873.0,367.792,367.792,6.78122,16.13,16.13,1.80709,19.6725,19.6725,1.0,6.60519,6.60519,0.0676019,359.126,359.126,87.2023,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0513117,0.0513117
1610613973.0,365.957,365.957,6.64179,16.5142,16.5142,1.80313,19.2813,19.2813,1.0,6.61595,6.61595,0.0681096,358.683,358.683,91.7497,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0493429,0.0493429
1610614070.0,369.217,369.217,7.21019,17.4944,17.4944,1.82986,22.1685,22.1685,1.0,7.26463,7.26463,0.0782448,362.063,362.063,94.1329,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0469503,0.0469503
1610614170.0,371.561,371.561,6.83616,17.0534,17.0534,1.55396,21.0454,21.0454,1.0,7.41696,7.41696,0.0824654,362.133,362.133,93.9717,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.05026,0.05026
1610614271.0,370.448,370.448,6.73921,17.1153,17.1153,1.67365,20.5381,20.5381,1.0,7.35034,7.35034,0.081684,362.423,362.423,92.3455,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0527167,0.0527167
1610614368.0,370.951,370.951,8.1944,17.7309,17.7309,2.07946,21.1925,21.1925,1.0,7.50174,7.50174,0.10747,362.191,362.191,87.9834,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0537116,0.0537116
1610614468.0,371.44,371.44,6.6634,16.4794,16.4794,1.58097,19.7757,19.7757,1.0,7.12547,7.12547,0.0780219,363.982,363.982,88.6115,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0486045,0.0486045
1610614568.0,371.262,371.262,6.69743,16.2602,16.2602,1.60265,20.137,20.137,1.0,7.04266,7.04266,0.0761864,364.502,364.502,86.2751,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0467316,0.0467316
1610614668.0,371.453,371.453,6.62685,16.3736,16.3736,1.55764,20.0697,20.0697,1.0,7.25862,7.25862,0.0805659,363.984,363.984,88.8621,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.049559,0.049559
1610614768.0,371.621,371.621,6.64934,16.358,16.358,1.49864,20.3724,20.3724,1.0,7.37568,7.37568,0.082713,364.471,364.471,86.7148,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0486315,0.0486315
1610614868.0,369.901,369.901,6.60276,16.6628,16.6628,1.57453,19.9339,19.9339,1.0,7.17618,7.17618,0.0789501,363.558,363.558,84.0085,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0483587,0.0483587
1610614969.0,368.712,368.712,6.55712,16.4274,16.4274,1.517,19.6246,19.6246,1.0,7.10599,7.10599,0.0777786,362.056,362.056,78.7417,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0495509,0.0495509
1610615069.0,369.412,369.412,6.57609,16.87,16.87,1.43142,19.8141,19.8141,1.0,7.19295,7.19295,0.0793401,362.886,362.886,91.5921,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.04681,0.04681
1610615169.0,369.632,369.632,6.63633,16.682,16.682,1.54815,20.2404,20.2404,1.0,7.26857,7.26857,0.0805378,363.202,363.202,85.7367,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0486493,0.0486493
1610615269.0,369.416,369.416,7.94715,18.1425,18.1425,2.0985,20.05,20.05,1.0,7.28858,7.28858,0.103134,362.033,362.033,81.7158,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0503285,0.0503285
1610615369.0,371.067,371.067,6.71314,17.0889,17.0889,1.43513,20.9489,20.9489,1.0,7.54604,7.54604,0.0857816,365.136,365.136,81.5992,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0461505,0.0461505
1610615469.0,370.958,370.958,6.54567,15.7065,15.7065,1.38146,19.9101,19.9101,1.0,7.20444,7.20444,0.0799842,363.704,363.704,81.1977,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0492595,0.0492595
1610615567.0,370.603,370.603,6.52435,16.6579,16.6579,1.44634,19.9937,19.9937,1.0,7.47597,7.47597,0.0850164,363.94,363.94,86.791,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0468663,0.0468663
1610615667.0,369.544,369.544,6.58368,17.3444,17.3444,1.65817,19.7434,19.7434,1.0,7.23903,7.23903,0.0800752,362.655,362.655,79.8296,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0482425,0.0482425
